file,sequence_id,frame_index,scene_name,global_id,instance_id,layer,slot,cluster,visibility,is_new,source_prototype,point_count,center_x,center_y,center_z,yaw_deg,diameter_nominal,length_nominal,dx_from_prev,dy_from_prev,dz_from_prev,observation,severity,occlusion_side,target_x,target_y,target_z,note
S13_F00_full_10_plus_8_100k.ply,S13,0,full_10_plus_8_100k,9,373,1,9,full_L1,VISIBLE,0,mask_14_f.ply,7339,11.75150049209595,0.0,0.6600000047683716,2.0,1.2400000095367432,1.6900005340576172,,,,clean,0.0,none,,,,100k-scale stress scene layer1
S13_F00_full_10_plus_8_100k.ply,S13,0,full_10_plus_8_100k,30,853,2,0,layer2,VISIBLE,0,mask_1_f.ply,8255,1.236624937057495,0.0,1.6862733988877543,-3.0,1.179999828338623,1.6600008010864258,,,,clean,0.25,none,,,,100k-scale stress scene layer2
S13_F00_full_10_plus_8_100k.ply,S13,0,full_10_plus_8_100k,31,349,2,1,layer2,VISIBLE,0,mask_5_f.ply,8733,2.4723748910427092,0.0,1.7217759541274729,-1.0,1.2000000476837158,1.619999885559082,,,,clean,0.25,none,,,,100k-scale stress scene layer2
S13_F00_full_10_plus_8_100k.ply,S13,0,full_10_plus_8_100k,32,206,2,2,layer2,PARTIAL_VISIBLE,0,mask_6_f.ply,5060,3.713999836444855,0.0,1.706383604523252,1.0,1.1799999475479126,1.619999885559082,,,,partial,0.25,both,,,,100k-scale stress scene layer2 | V3: edge occlusion side=both; central band preserved.
S13_F00_full_10_plus_8_100k.ply,S13,0,full_10_plus_8_100k,33,578,2,3,layer2,VISIBLE,0,mask_7_f.ply,7117,4.938999764919282,0.0,1.740166109327017,3.0,1.2835009098052979,1.5699987411499023,,,,clean,0.25,none,,,,100k-scale stress scene layer2
S13_F00_full_10_plus_8_100k.ply,S13,0,full_10_plus_8_100k,34,491,2,4,layer2,VISIBLE,0,mask_10_f.ply,5835,6.153999732732774,0.0,1.6864433684893567,-3.0,1.1899999380111694,1.5900001525878906,,,,clean,0.25,none,,,,100k-scale stress scene layer2
S13_F00_full_10_plus_8_100k.ply,S13,0,full_10_plus_8_100k,35,386,2,5,layer2,PARTIAL_VISIBLE,0,mask_12_f.ply,5988,7.389874945878984,0.0,1.7497278915910028,-1.0,1.2064999341964722,1.5600004196166992,,,,partial,0.25,both,,,,100k-scale stress scene layer2 | V3: edge occlusion side=both; central band preserved.
S13_F00_full_10_plus_8_100k.ply,S13,0,full_10_plus_8_100k,36,514,2,6,layer2,VISIBLE,0,mask_14_f.ply,7339,8.649125372171405,0.0,1.7705592778845431,1.0,1.2400000095367432,1.6900005340576172,,,,clean,0.25,none,,,,100k-scale stress scene layer2
S13_F00_full_10_plus_8_100k.ply,S13,0,full_10_plus_8_100k,37,337,2,7,layer2,VISIBLE,0,mask_1_f.ply,8255,9.89162555217743,0.0,1.686273398887754,3.0,1.179999828338623,1.6600008010864258,,,,clean,0.25,none,,,,100k-scale stress scene layer2
S14_F00_combo_new_yaw_occ_gap.ply,S14,0,combo_new_yaw_occ_gap,0,571,1,0,left,VISIBLE,0,mask_10_f.ply,5835,0.6249999690055847,0.0,0.6349999690055848,0,1.1899999380111694,1.5900001525878906,,,,clean,0,none,,,,"combined hard case: two clusters, yaw, roll-observation change, partial and full occlusion, local movement"
S14_F00_combo_new_yaw_occ_gap.ply,S14,0,combo_new_yaw_occ_gap,1,393,1,1,left,VISIBLE,0,mask_12_f.ply,6625,1.8482499051094055,0.0,0.6432499670982361,4,1.2064999341964722,1.5600004196166992,,,,roll_heavy,0,none,,,,"combined hard case: two clusters, yaw, roll-observation change, partial and full occlusion, local movement | V3: rolling mismatch uses local surface perturbation + thinning/resampling only; no large contiguous wedge deletion."
S14_F00_combo_new_yaw_occ_gap.ply,S14,0,combo_new_yaw_occ_gap,2,230,1,2,left,PARTIAL_VISIBLE,0,mask_14_f.ply,4860,3.231499876976013,0.0,0.6600000047683716,-5,1.2400000095367432,1.6900005340576172,,,,partial,0.45,both,,,,"combined hard case: two clusters, yaw, roll-observation change, partial and full occlusion, local movement | V3: edge occlusion side=both; central band preserved."
S14_F00_combo_new_yaw_occ_gap.ply,S14,0,combo_new_yaw_occ_gap,3,460,1,3,left,VISIBLE,0,mask_10_f.ply,5069,4.47149985074997,0.0,0.6349999690055848,3,1.1899999380111694,1.5900001525878906,,,,roll_heavy,0,none,,,,"combined hard case: two clusters, yaw, roll-observation change, partial and full occlusion, local movement | V3: rolling mismatch uses local surface perturbation + thinning/resampling only; no large contiguous wedge deletion."
S14_F00_combo_new_yaw_occ_gap.ply,S14,0,combo_new_yaw_occ_gap,6,586,1,6,right,VISIBLE,0,mask_10_f.ply,5061,10.658500149250031,0.0,0.6349999690055848,-4,1.1899999380111694,1.5900001525878906,,,,roll_heavy,0,none,,,,"combined hard case: two clusters, yaw, roll-observation change, partial and full occlusion, local movement | V3: rolling mismatch uses local surface perturbation + thinning/resampling only; no large contiguous wedge deletion."
S14_F00_combo_new_yaw_occ_gap.ply,S14,0,combo_new_yaw_occ_gap,7,,1,7,right,OCCLUDED,0,mask_12_f.ply,0,11.881750085353852,0.0,0.6432499670982361,0,1.2064999341964722,1.5600004196166992,,,,clean,0,full,,,,"combined hard case: two clusters, yaw, roll-observation change, partial and full occlusion, local movement"
S14_F00_combo_new_yaw_occ_gap.ply,S14,0,combo_new_yaw_occ_gap,8,801,1,8,right,VISIBLE,0,mask_14_f.ply,6373,13.13500005722046,0.0,0.6600000047683716,2,1.2400000095367432,1.6900005340576172,,,,roll_heavy,0,none,,,,"combined hard case: two clusters, yaw, roll-observation change, partial and full occlusion, local movement | V3: rolling mismatch uses local surface perturbation + thinning/resampling only; no large contiguous wedge deletion."
S14_F00_combo_new_yaw_occ_gap.ply,S14,0,combo_new_yaw_occ_gap,9,921,1,9,right,VISIBLE,0,mask_10_f.ply,5835,14.375000030994416,0.0,0.6349999690055848,0,1.1899999380111694,1.5900001525878906,,,,clean,0,none,,,,"combined hard case: two clusters, yaw, roll-observation change, partial and full occlusion, local movement"
S14_F00_combo_new_yaw_occ_gap.ply,S14,0,combo_new_yaw_occ_gap,10,353,1,4,left,VISIBLE,1,mask_12_f.ply,7608,5.619749786853791,0,0.6432499670982361,5,1.2064999341964722,1.5600004196166992,,,,clean,0.0,none,5.71974978685379,-0.05,0.6432499670982361,new coil with approximate robot target offset from actual center
C01_F00_left_complex_start.ply,C01,0,left_complex_start,0,884,1,0,left,VISIBLE,0,mask_10_f.ply,5835,0.625000000,0.000000000,0.635000000,0.0000,1.189999938,1.590000153,,,,clean,0.000,none,,,,"Complex left-cluster loading: every historical coil moves; NEW may have large gap, yaw and imperfect target; rolling/partial observations are combined."
C01_F00_left_complex_start.ply,C01,0,left_complex_start,1,854,1,1,left,VISIBLE,0,mask_12_f.ply,7608,1.848000000,0.020000000,0.643000000,1.0000,1.206499934,1.560000420,,,,clean,0.000,none,,,,"Complex left-cluster loading: every historical coil moves; NEW may have large gap, yaw and imperfect target; rolling/partial observations are combined."
C01_F00_left_complex_start.ply,C01,0,left_complex_start,2,529,1,2,left,VISIBLE,0,mask_14_f.ply,7339,3.096000000,-0.010000000,0.660000000,-1.0000,1.240000010,1.690000534,,,,clean,0.000,none,,,,"Complex left-cluster loading: every historical coil moves; NEW may have large gap, yaw and imperfect target; rolling/partial observations are combined."
C01_F01_far_gap_new_yaw.ply,C01,1,far_gap_new_yaw,0,251,1,0,left,VISIBLE,0,mask_10_f.ply,5835,0.655000000,0.020000000,0.635000000,0.5000,1.189999938,1.590000153,0.030000000,0.020000000,0.000000000,clean,0.000,none,,,,All old coils move; NEW is intentionally not touching its neighbor and has +7deg yaw; robot target is offset.
C01_F01_far_gap_new_yaw.ply,C01,1,far_gap_new_yaw,1,888,1,1,left,VISIBLE,0,mask_12_f.ply,7608,1.918000000,-0.010000000,0.653000000,2.2000,1.206499934,1.560000420,0.070000000,-0.030000000,0.010000000,roll_mild,0.000,none,,,,All old coils move; NEW is intentionally not touching its neighbor and has +7deg yaw; robot target is offset.
C01_F01_far_gap_new_yaw.ply,C01,1,far_gap_new_yaw,2,795,1,2,left,VISIBLE,0,mask_14_f.ply,7339,3.256000000,0.030000000,0.675000000,-2.5000,1.240000010,1.690000534,0.160000000,0.040000000,0.015000000,roll_mild,0.000,none,,,,All old coils move; NEW is intentionally not touching its neighbor and has +7deg yaw; robot target is offset.
C01_F01_far_gap_new_yaw.ply,C01,1,far_gap_new_yaw,3,636,1,3,left,VISIBLE,1,mask_1_f.ply,8255,4.945999919,0.060000000,0.642000000,7.0000,1.179999828,1.660000801,,,,clean,0.000,none,4.725999919,0.020000000,0.640000000,All old coils move; NEW is intentionally not touching its neighbor and has +7deg yaw; robot target is offset.
C01_F02_new_plus_partial_all_move.ply,C01,2,new_plus_partial_all_move,0,282,1,0,left,VISIBLE,0,mask_10_f.ply,5835,0.675000000,0.010000000,0.640000000,1.0000,1.189999938,1.590000153,0.020000000,-0.010000000,0.005000000,clean,0.000,none,,,,Second NEW while every old coil moves; one historical coil is side-occluded after rolling observation change.
C01_F02_new_plus_partial_all_move.ply,C01,2,new_plus_partial_all_move,1,702,1,1,left,VISIBLE,0,mask_12_f.ply,7608,1.968000000,0.010000000,0.648000000,1.5000,1.206499934,1.560000420,0.050000000,0.020000000,-0.005000000,roll_mild,0.000,none,,,,Second NEW while every old coil moves; one historical coil is side-occluded after rolling observation change.
C01_F02_new_plus_partial_all_move.ply,C01,2,new_plus_partial_all_move,2,157,1,2,left,PARTIAL_VISIBLE,0,mask_14_f.ply,7339,3.356000000,0.010000000,0.685000000,-3.5000,1.240000010,1.690000534,0.100000000,-0.020000000,0.010000000,roll_heavy,0.450,both,,,,Second NEW while every old coil moves; one historical coil is side-occluded after rolling observation change.
C01_F02_new_plus_partial_all_move.ply,C01,2,new_plus_partial_all_move,3,170,1,3,left,VISIBLE,0,mask_1_f.ply,8255,5.135999919,0.030000000,0.642000000,5.0000,1.179999828,1.660000801,0.190000000,-0.030000000,0.000000000,roll_mild,0.000,none,,,,Second NEW while every old coil moves; one historical coil is side-occluded after rolling observation change.
C01_F02_new_plus_partial_all_move.ply,C01,2,new_plus_partial_all_move,4,772,1,4,left,VISIBLE,1,mask_5_f.ply,8733,6.445999857,-0.050000000,0.650000000,-6.0000,1.200000048,1.619999886,,,,clean,0.000,none,6.625999857,-0.020000000,0.650000000,Second NEW while every old coil moves; one historical coil is side-occluded after rolling observation change.
C01_F03_third_new_large_gap.ply,C01,3,third_new_large_gap,0,142,1,0,left,VISIBLE,0,mask_10_f.ply,5835,0.685000000,0.020000000,0.640000000,0.5000,1.189999938,1.590000153,0.010000000,0.010000000,0.000000000,clean,0.000,none,,,,Third NEW has +8deg yaw and a large internal gap; old coils undergo non-rigid settling and one-sided occlusion.
C01_F03_third_new_large_gap.ply,C01,3,third_new_large_gap,1,828,1,1,left,PARTIAL_VISIBLE,0,mask_12_f.ply,7608,1.998000000,0.020000000,0.648000000,2.5000,1.206499934,1.560000420,0.030000000,0.010000000,0.000000000,roll_mild,0.300,left,,,,Third NEW has +8deg yaw and a large internal gap; old coils undergo non-rigid settling and one-sided occlusion.
C01_F03_third_new_large_gap.ply,C01,3,third_new_large_gap,2,787,1,2,left,VISIBLE,0,mask_14_f.ply,7339,3.426000000,0.040000000,0.675000000,-2.0000,1.240000010,1.690000534,0.070000000,0.030000000,-0.010000000,clean,0.000,none,,,,Third NEW has +8deg yaw and a large internal gap; old coils undergo non-rigid settling and one-sided occlusion.
C01_F03_third_new_large_gap.ply,C01,3,third_new_large_gap,3,402,1,3,left,VISIBLE,0,mask_1_f.ply,8255,5.265999919,0.040000000,0.652000000,3.0000,1.179999828,1.660000801,0.130000000,0.010000000,0.010000000,roll_heavy,0.000,none,,,,Third NEW has +8deg yaw and a large internal gap; old coils undergo non-rigid settling and one-sided occlusion.
C01_F03_third_new_large_gap.ply,C01,3,third_new_large_gap,4,915,1,4,left,VISIBLE,0,mask_5_f.ply,8733,6.665999857,-0.070000000,0.650000000,-4.0000,1.200000048,1.619999886,0.220000000,-0.020000000,0.000000000,roll_heavy,0.000,none,,,,Third NEW has +8deg yaw and a large internal gap; old coils undergo non-rigid settling and one-sided occlusion.
C01_F03_third_new_large_gap.ply,C01,3,third_new_large_gap,5,908,1,5,left,VISIBLE,1,mask_6_f.ply,6518,8.175999855,0.080000000,0.645000000,8.0000,1.179999948,1.619999886,,,,clean,0.000,none,7.895999855,0.100000000,0.640000000,Third NEW has +8deg yaw and a large internal gap; old coils undergo non-rigid settling and one-sided occlusion.
C01_F04_settling_rebound.ply,C01,4,settling_rebound,0,768,1,0,left,VISIBLE,0,mask_10_f.ply,5835,0.665000000,0.030000000,0.640000000,0.0000,1.189999938,1.590000153,-0.020000000,0.010000000,0.000000000,clean,0.000,none,,,,No NEW; the whole cluster settles/rebounds with non-uniform X/Y/Z changes and rolling observation mismatch.
C01_F04_settling_rebound.ply,C01,4,settling_rebound,1,276,1,1,left,VISIBLE,0,mask_12_f.ply,7608,1.968000000,0.000000000,0.653000000,1.0000,1.206499934,1.560000420,-0.030000000,-0.020000000,0.005000000,clean,0.000,none,,,,No NEW; the whole cluster settles/rebounds with non-uniform X/Y/Z changes and rolling observation mismatch.
C01_F04_settling_rebound.ply,C01,4,settling_rebound,2,474,1,2,left,VISIBLE,0,mask_14_f.ply,7339,3.376000000,0.060000000,0.675000000,-1.0000,1.240000010,1.690000534,-0.050000000,0.020000000,0.000000000,roll_mild,0.000,none,,,,No NEW; the whole cluster settles/rebounds with non-uniform X/Y/Z changes and rolling observation mismatch.
C01_F04_settling_rebound.ply,C01,4,settling_rebound,3,517,1,3,left,VISIBLE,0,mask_1_f.ply,8255,5.185999919,0.030000000,0.647000000,2.0000,1.179999828,1.660000801,-0.080000000,-0.010000000,-0.005000000,roll_mild,0.000,none,,,,No NEW; the whole cluster settles/rebounds with non-uniform X/Y/Z changes and rolling observation mismatch.
C01_F04_settling_rebound.ply,C01,4,settling_rebound,4,597,1,4,left,VISIBLE,0,mask_5_f.ply,8733,6.555999857,-0.040000000,0.650000000,-2.0000,1.200000048,1.619999886,-0.110000000,0.030000000,0.000000000,roll_mild,0.000,none,,,,No NEW; the whole cluster settles/rebounds with non-uniform X/Y/Z changes and rolling observation mismatch.
C01_F04_settling_rebound.ply,C01,4,settling_rebound,5,429,1,5,left,VISIBLE,0,mask_6_f.ply,6518,8.015999855,0.040000000,0.655000000,5.0000,1.179999948,1.619999886,-0.160000000,-0.040000000,0.010000000,roll_mild,0.000,none,,,,No NEW; the whole cluster settles/rebounds with non-uniform X/Y/Z changes and rolling observation mismatch.
C02_F00_right_complex_start.ply,C02,0,right_complex_start,7,445,1,7,right,VISIBLE,0,mask_10_f.ply,5835,11.904000000,0.010000000,0.650000000,-1.0000,1.189999938,1.590000153,,,,clean,0.000,none,,,,"Complex right-cluster loading: mirrored edge growth with large NEW gaps, negative yaw, all-history motion and partial visibility."
C02_F00_right_complex_start.ply,C02,0,right_complex_start,8,397,1,8,right,VISIBLE,0,mask_12_f.ply,7608,13.152000000,-0.020000000,0.645000000,2.0000,1.206499934,1.560000420,,,,clean,0.000,none,,,,"Complex right-cluster loading: mirrored edge growth with large NEW gaps, negative yaw, all-history motion and partial visibility."
C02_F00_right_complex_start.ply,C02,0,right_complex_start,9,621,1,9,right,VISIBLE,0,mask_14_f.ply,7339,14.375000000,0.020000000,0.640000000,-1.0000,1.240000010,1.690000534,,,,clean,0.000,none,,,,"Complex right-cluster loading: mirrored edge growth with large NEW gaps, negative yaw, all-history motion and partial visibility."
C02_F01_right_far_gap_new.ply,C02,1,right_far_gap_new,6,552,1,6,right,VISIBLE,1,mask_7_f.ply,7117,10.127249576,-0.050000000,0.670000000,-7.0000,1.283500910,1.569998741,,,,clean,0.000,none,10.377249576,-0.020000000,0.670000000,Right cluster grows inward; NEW is separated by a large gap and has -7deg yaw while all history moves.
C02_F01_right_far_gap_new.ply,C02,1,right_far_gap_new,7,907,1,7,right,VISIBLE,0,mask_10_f.ply,5835,11.784000000,0.040000000,0.660000000,-3.0000,1.189999938,1.590000153,-0.120000000,0.030000000,0.010000000,roll_mild,0.000,none,,,,Right cluster grows inward; NEW is separated by a large gap and has -7deg yaw while all history moves.
C02_F01_right_far_gap_new.ply,C02,1,right_far_gap_new,8,186,1,8,right,VISIBLE,0,mask_12_f.ply,7608,13.092000000,-0.040000000,0.645000000,3.0000,1.206499934,1.560000420,-0.060000000,-0.020000000,0.000000000,roll_mild,0.000,none,,,,Right cluster grows inward; NEW is separated by a large gap and has -7deg yaw while all history moves.
C02_F01_right_far_gap_new.ply,C02,1,right_far_gap_new,9,244,1,9,right,VISIBLE,0,mask_14_f.ply,7339,14.345000000,0.030000000,0.635000000,-1.5000,1.240000010,1.690000534,-0.030000000,0.010000000,-0.005000000,clean,0.000,none,,,,Right cluster grows inward; NEW is separated by a large gap and has -7deg yaw while all history moves.
C02_F02_right_new_partial.ply,C02,2,right_new_partial,5,160,1,5,right,VISIBLE,1,mask_6_f.ply,6518,8.535499147,0.070000000,0.650000000,6.0000,1.179999948,1.619999886,,,,clean,0.000,none,8.335499147,0.030000000,0.650000000,Second inward NEW; old coils move non-uniformly and ID8 is partially hidden on its right side.
C02_F02_right_new_partial.ply,C02,2,right_new_partial,6,815,1,6,right,VISIBLE,0,mask_7_f.ply,7117,9.927249576,-0.040000000,0.670000000,-5.0000,1.283500910,1.569998741,-0.200000000,0.010000000,0.000000000,roll_heavy,0.000,none,,,,Second inward NEW; old coils move non-uniformly and ID8 is partially hidden on its right side.
C02_F02_right_new_partial.ply,C02,2,right_new_partial,7,890,1,7,right,VISIBLE,0,mask_10_f.ply,5835,11.654000000,0.030000000,0.660000000,-2.0000,1.189999938,1.590000153,-0.130000000,-0.010000000,0.000000000,roll_heavy,0.000,none,,,,Second inward NEW; old coils move non-uniformly and ID8 is partially hidden on its right side.
C02_F02_right_new_partial.ply,C02,2,right_new_partial,8,365,1,8,right,PARTIAL_VISIBLE,0,mask_12_f.ply,7608,13.012000000,-0.020000000,0.655000000,4.0000,1.206499934,1.560000420,-0.080000000,0.020000000,0.010000000,roll_mild,0.350,right,,,,Second inward NEW; old coils move non-uniformly and ID8 is partially hidden on its right side.
C02_F02_right_new_partial.ply,C02,2,right_new_partial,9,861,1,9,right,VISIBLE,0,mask_14_f.ply,7339,14.305000000,0.010000000,0.635000000,-2.0000,1.240000010,1.690000534,-0.040000000,-0.020000000,0.000000000,clean,0.000,none,,,,Second inward NEW; old coils move non-uniformly and ID8 is partially hidden on its right side.
